id,expense_date,marketplace_sku,expense_type,expense_amount
2090832,2026-08-11,997195910,advertising_other,40.72
2065482,2026-08-11,997202685,advertising_other,10.02
2090766,2026-08-11,997203243,advertising_other,1.0
2090793,2026-08-11,997203281,advertising_other,103.56
2065451,2026-08-11,997206203,advertising_other,23.19
2090733,2026-08-11,997950891,advertising_other,60.62
2065490,2026-08-11,997951306,advertising_other,27.0
1708905,2026-08-12,1448785140,advertising_other,25.16
2013283,2026-08-16,1011802893,advertising_other,527.97
2039351,2026-08-16,1116114582,advertising_other,187.79
2039350,2026-08-16,1312303671,advertising_other,435.05
2013279,2026-08-16,1312310308,advertising_other,662.1
2013285,2026-08-16,1448785715,advertising_other,346.42
2013281,2026-08-16,1499239951,advertising_other,510.49
2013284,2026-08-16,1499623221,advertising_other,407.72
2013280,2026-08-16,1634798038,advertising_other,612.07
2039349,2026-08-16,2948448526,advertising_other,376.47
2013282,2026-08-16,3215835296,advertising_other,375.11
2039348,2026-08-16,3545414612,advertising_other,372.79
2013286,2026-08-16,997206239,advertising_other,439.94
2065157,2026-08-19,1011783090,advertising_other,296.45
2065173,2026-08-19,1015930915,advertising_other,295.2
2065156,2026-08-19,1021530556,advertising_other,302.17
2065113,2026-08-19,1068519739,advertising_other,283.51
2065040,2026-08-19,1160102369,advertising_other,436.1
2065300,2026-08-19,1165690540,advertising_other,262.89
2065297,2026-08-19,1165703634,advertising_other,282.02
2065308,2026-08-19,1166339733,advertising_other,286.87
2065087,2026-08-19,1175227677,advertising_other,314.02
2065004,2026-08-19,1218451520,advertising_other,828.68
2065127,2026-08-19,1218496991,advertising_other,295.26
2065151,2026-08-19,1219857837,advertising_other,278.95
2065205,2026-08-19,1219891869,advertising_other,277.75
2065111,2026-08-19,1220219737,advertising_other,312.18
2065027,2026-08-19,1220307076,advertising_other,571.34
2065158,2026-08-19,1262649690,advertising_other,288.63
2064978,2026-08-19,1312303671,advertising_other,485.56
2065276,2026-08-19,1381054409,advertising_other,284.29
2065247,2026-08-19,1428616621,advertising_other,279.69
2064990,2026-08-19,1444925261,advertising_other,279.45
2065123,2026-08-19,1456816176,advertising_other,308.32
2065154,2026-08-19,1502340617,advertising_other,238.44
2065204,2026-08-19,1538675792,advertising_other,197.2
2065203,2026-08-19,1538676008,advertising_other,278.66
2065210,2026-08-19,1538676299,advertising_other,22.5
2065266,2026-08-19,1543281376,advertising_other,295.97
2064989,2026-08-19,1620587243,advertising_other,1049.74
2065133,2026-08-19,1620655942,advertising_other,190.4
2065135,2026-08-19,1621630004,advertising_other,170.23
2065147,2026-08-19,1626402138,advertising_other,42.35
2065140,2026-08-19,1626402151,advertising_other,236.1
2065159,2026-08-19,1627517783,advertising_other,301.92
2065163,2026-08-19,1627518940,advertising_other,296.04
2065196,2026-08-19,1635168024,advertising_other,287.73
2065236,2026-08-19,1635168294,advertising_other,270.56
2065119,2026-08-19,1678972215,advertising_other,165.39
2065124,2026-08-19,1678972413,advertising_other,67.08
2065120,2026-08-19,1678972507,advertising_other,153.44
2065153,2026-08-19,1680230450,advertising_other,60.41
2065287,2026-08-19,1681288224,advertising_other,197.02
2065216,2026-08-19,1721023837,advertising_other,294.76
2065148,2026-08-19,1747188248,advertising_other,296.74
2065137,2026-08-19,1747188260,advertising_other,12.98
2065149,2026-08-19,1747188297,advertising_other,293.9
2065142,2026-08-19,1747192467,advertising_other,135.28
2065130,2026-08-19,1747858252,advertising_other,192.48
2065171,2026-08-19,1747858583,advertising_other,303.69
2065015,2026-08-19,1869692265,advertising_other,711.91
2065305,2026-08-19,1946682062,advertising_other,277.06
2065304,2026-08-19,1946684112,advertising_other,263.89
2065169,2026-08-19,1950352487,advertising_other,290.62
2064992,2026-08-19,2574029918,advertising_other,961.0899999999999
2065223,2026-08-19,2673630894,advertising_other,191.43
2065168,2026-08-19,2859751939,advertising_other,296.4
2065061,2026-08-19,2948247060,advertising_other,306.47
2065238,2026-08-19,2996102451,advertising_other,288.38
2065162,2026-08-19,2996660868,advertising_other,297.89
2065139,2026-08-19,3014980189,advertising_other,303.48
2065262,2026-08-19,3210871523,advertising_other,276.46
2065224,2026-08-19,3210871882,advertising_other,280.94
2065230,2026-08-19,3210872057,advertising_other,282.33
2065322,2026-08-19,3215808682,advertising_other,277.89
2065092,2026-08-19,3255894705,advertising_other,307.91
2065160,2026-08-19,3256136483,advertising_other,289.0
2065166,2026-08-19,3256136548,advertising_other,298.0
2065164,2026-08-19,3256137211,advertising_other,285.76
2065315,2026-08-19,3256152830,advertising_other,276.65
2065109,2026-08-19,3256153966,advertising_other,310.97
2065215,2026-08-19,3424015961,advertising_other,282.96
2065222,2026-08-19,3543927469,advertising_other,292.37
2065272,2026-08-19,3543927728,advertising_other,268.59
2065174,2026-08-19,3545632411,advertising_other,213.4
2065165,2026-08-19,3545632413,advertising_other,289.26
2065131,2026-08-19,3545632419,advertising_other,276.43
2065321,2026-08-19,3555545926,advertising_other,281.09
2065307,2026-08-19,3557009469,advertising_other,282.28
2065302,2026-08-19,3560270796,advertising_other,279.52
2065313,2026-08-19,3790059483,advertising_other,285.83
2065318,2026-08-19,3790070188,advertising_other,283.26
2065250,2026-08-19,3825052079,advertising_other,286.85
2065193,2026-08-19,3825053620,advertising_other,280.29
2065237,2026-08-19,3825054262,advertising_other,284.31
2065233,2026-08-19,3825055947,advertising_other,279.88
2065212,2026-08-19,3972811516,advertising_other,286.64
2065290,2026-08-19,4016085081,advertising_other,60.99
2065185,2026-08-19,4437975754,advertising_other,292.75
2065298,2026-08-19,4452872884,advertising_other,284.29
2065228,2026-08-19,4452875744,advertising_other,143.69
2065257,2026-08-19,4452887614,advertising_other,202.19
2065243,2026-08-19,4453039136,advertising_other,281.22
2065105,2026-08-19,986150535,advertising_other,342.7
2065202,2026-08-19,997202671,advertising_other,291.16
2065208,2026-08-19,997204650,advertising_other,293.02
2065201,2026-08-19,997205948,advertising_other,295.85
2064974,2026-08-19,997206239,advertising_other,124.54
2065093,2026-08-19,997967819,advertising_other,278.18
